age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;y
30;technician;unmarried;university.degree;no;no;yes;cellular;aug;fri;81;no
29;services;married;professional.course;no;yes;yes;telephone;may;thu;29;no
32;admin.;unmarried;university.degree;no;no;no;cellular;nov;tue;398;no
76;retired;married;basic.4y;no;yes;no;cellular;sep;wed;259;yes
37;blue-collar;married;high.school;no;no;no;telephone;may;tue;64;no
32;technician;unmarried;high.school;no;yes;no;telephone;may;wed;238;no
33;admin.;married;university.degree;no;yes;no;cellular;mar;wed;235;yes
29;admin.;unmarried;high.school;no;yes;yes;telephone;may;wed;167;no
43;technician;unmarried;university.degree;no;yes;no;telephone;may;wed;255;no
56;retired;married;university.degree;no;no;no;cellular;may;wed;108;yes
25;admin.;unmarried;university.degree;no;yes;no;cellular;may;tue;228;yes
42;self-employed;married;university.degree;no;yes;no;cellular;jun;wed;436;yes
58;self-employed;married;university.degree;no;no;no;cellular;aug;fri;1242;yes
26;blue-collar;married;basic.9y;no;yes;yes;cellular;apr;thu;251;yes
33;admin.;unmarried;university.degree;no;yes;no;cellular;may;fri;396;yes
37;services;married;high.school;no;no;no;cellular;nov;wed;459;yes
32;entrepreneur;married;high.school;no;yes;no;telephone;may;mon;314;no
32;services;married;high.school;no;yes;yes;telephone;may;wed;184;no
46;admin.;married;professional.course;no;no;no;cellular;jul;fri;359;no
28;technician;unmarried;high.school;no;yes;no;cellular;may;mon;134;no
37;admin.;unmarried;university.degree;no;yes;no;cellular;apr;thu;261;yes
36;self-employed;unmarried;university.degree;no;yes;no;cellular;nov;mon;69;no
57;technician;married;professional.course;no;yes;no;cellular;may;mon;190;no
29;technician;unmarried;basic.9y;no;yes;no;cellular;jul;wed;603;yes
33;entrepreneur;married;high.school;no;yes;no;cellular;nov;wed;902;no
33;services;unmarried;high.school;no;yes;no;cellular;nov;thu;100;no
31;blue-collar;married;basic.6y;no;no;no;telephone;jun;fri;1573;yes
57;retired;married;basic.6y;no;no;no;cellular;may;thu;873;no
44;services;married;high.school;no;yes;yes;cellular;may;mon;283;yes
32;services;married;high.school;no;no;no;cellular;apr;fri;1090;no
41;admin.;married;university.degree;no;no;no;cellular;sep;mon;800;yes
39;blue-collar;married;basic.9y;no;yes;no;cellular;may;thu;607;yes
28;blue-collar;married;basic.9y;no;no;no;telephone;jun;thu;140;no
31;management;married;university.degree;no;yes;no;cellular;jun;tue;305;yes
31;admin.;married;university.degree;no;no;no;cellular;aug;tue;317;yes
35;technician;unmarried;professional.course;no;no;no;cellular;aug;thu;152;no
35;blue-collar;married;basic.9y;no;yes;no;cellular;nov;tue;231;no
30;technician;unmarried;university.degree;no;yes;no;cellular;aug;mon;96;no
38;blue-collar;unmarried;high.school;no;yes;no;cellular;may;fri;81;no
34;services;married;high.school;no;no;no;telephone;may;wed;210;no
29;management;unmarried;high.school;no;yes;no;cellular;jul;wed;125;no
43;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;thu;982;yes
23;admin.;unmarried;university.degree;no;no;no;cellular;jun;mon;60;no
31;technician;unmarried;high.school;no;no;no;cellular;nov;mon;44;no
27;technician;unmarried;high.school;no;yes;no;cellular;jul;fri;784;yes
26;unemployed;unmarried;university.degree;no;yes;no;telephone;apr;tue;300;yes
43;management;married;high.school;no;no;no;telephone;may;fri;172;no
32;admin.;married;university.degree;no;yes;no;cellular;apr;thu;361;no
39;technician;unmarried;professional.course;no;yes;no;cellular;aug;thu;91;no
70;housemaid;married;basic.4y;no;no;no;cellular;mar;thu;91;no
24;student;unmarried;high.school;no;yes;no;cellular;apr;thu;88;no
47;blue-collar;married;professional.course;no;yes;no;cellular;jul;fri;175;yes
34;technician;married;university.degree;no;no;no;cellular;aug;thu;8;no
52;blue-collar;married;basic.9y;no;no;no;cellular;aug;fri;85;no
26;admin.;unmarried;high.school;no;yes;no;cellular;apr;mon;190;yes
52;admin.;unmarried;high.school;no;no;no;cellular;may;mon;437;no
26;blue-collar;unmarried;basic.9y;no;yes;yes;cellular;may;wed;94;no
28;technician;unmarried;high.school;no;yes;no;cellular;may;wed;576;yes
36;admin.;unmarried;high.school;no;yes;no;cellular;apr;fri;245;no
45;technician;married;professional.course;no;yes;no;cellular;jul;wed;95;no
27;admin.;unmarried;university.degree;no;yes;no;cellular;apr;fri;156;yes
54;technician;married;professional.course;no;no;no;cellular;aug;thu;478;no
29;technician;married;professional.course;no;no;no;cellular;mar;thu;186;yes
33;self-employed;unmarried;university.degree;no;yes;no;cellular;apr;fri;254;no
31;technician;unmarried;professional.course;no;yes;no;cellular;aug;tue;74;no
37;blue-collar;unmarried;high.school;no;yes;no;telephone;jul;mon;416;no
61;retired;married;basic.4y;no;no;no;telephone;oct;fri;194;yes
56;entrepreneur;married;university.degree;no;no;no;cellular;apr;thu;196;no
46;blue-collar;married;basic.9y;no;no;no;cellular;aug;wed;1044;yes
42;technician;unmarried;high.school;no;no;no;telephone;jun;thu;220;no
50;technician;married;university.degree;no;no;yes;cellular;jul;fri;337;no
26;technician;unmarried;high.school;no;no;no;cellular;jul;thu;224;no
56;technician;unmarried;professional.course;no;yes;no;cellular;may;mon;517;no
31;admin.;married;high.school;no;no;no;cellular;oct;thu;142;yes
41;technician;married;university.degree;no;yes;no;cellular;aug;mon;227;no
28;technician;unmarried;university.degree;no;no;no;cellular;may;thu;68;no
23;admin.;unmarried;professional.course;no;no;yes;cellular;jul;wed;190;no
51;housemaid;married;university.degree;no;no;no;cellular;jul;mon;138;no
30;admin.;unmarried;university.degree;no;yes;no;cellular;apr;tue;321;yes
24;admin.;married;university.degree;no;yes;no;cellular;jul;wed;134;no
34;blue-collar;married;basic.9y;no;no;yes;telephone;may;thu;92;no
55;housemaid;married;university.degree;no;no;no;cellular;aug;wed;363;no
41;admin.;married;university.degree;no;no;no;cellular;dec;thu;213;yes
32;admin.;married;university.degree;no;yes;no;cellular;jun;tue;712;yes
38;technician;married;professional.course;no;yes;no;cellular;nov;wed;111;no
38;blue-collar;unmarried;basic.4y;no;yes;no;telephone;may;thu;187;no
28;self-employed;unmarried;university.degree;no;yes;no;telephone;mar;fri;124;no
35;admin.;unmarried;university.degree;no;no;no;cellular;jul;fri;330;no
33;blue-collar;unmarried;basic.6y;no;no;no;cellular;jul;thu;854;yes
62;retired;unmarried;university.degree;no;yes;yes;cellular;may;mon;112;no
25;technician;unmarried;high.school;no;yes;no;cellular;may;fri;581;no
36;technician;married;high.school;no;yes;no;telephone;may;mon;162;no
51;technician;married;university.degree;no;yes;no;cellular;jul;thu;226;no
63;housemaid;married;basic.4y;no;yes;no;telephone;aug;mon;235;yes
29;technician;unmarried;university.degree;no;no;no;cellular;aug;wed;797;no
33;admin.;married;university.degree;no;yes;no;cellular;nov;fri;482;yes
39;blue-collar;married;professional.course;no;no;no;cellular;may;mon;149;no
43;admin.;married;university.degree;no;yes;no;cellular;nov;tue;255;yes
31;blue-collar;unmarried;basic.9y;no;yes;no;telephone;may;fri;323;no
58;retired;married;university.degree;no;no;no;telephone;may;mon;132;no
39;admin.;unmarried;university.degree;no;yes;yes;telephone;jun;mon;1075;no
50;blue-collar;married;basic.9y;no;yes;no;cellular;apr;mon;567;yes
29;technician;unmarried;professional.course;no;no;no;cellular;sep;mon;273;yes
50;retired;married;professional.course;no;yes;no;cellular;jul;fri;695;yes
50;services;unmarried;high.school;no;no;no;cellular;jul;wed;117;no
32;admin.;unmarried;university.degree;no;yes;no;cellular;aug;thu;206;no
27;services;unmarried;high.school;no;yes;no;cellular;may;thu;193;no
36;technician;unmarried;high.school;no;yes;no;cellular;may;thu;426;no
50;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;697;yes
53;admin.;married;university.degree;no;yes;no;cellular;apr;tue;158;yes
39;admin.;married;high.school;no;yes;no;cellular;jul;fri;214;no
28;admin.;married;university.degree;no;yes;no;cellular;may;mon;643;yes
26;student;unmarried;university.degree;no;no;yes;cellular;may;mon;90;no
48;admin.;unmarried;high.school;no;yes;yes;telephone;jul;fri;214;no
27;student;unmarried;university.degree;no;yes;no;cellular;jul;thu;747;no
29;technician;married;university.degree;no;yes;no;cellular;nov;thu;150;yes
38;admin.;unmarried;university.degree;no;yes;no;telephone;jun;wed;126;no
35;services;married;high.school;no;no;no;cellular;apr;thu;1034;yes
37;technician;married;professional.course;no;no;no;cellular;jun;mon;129;yes
34;admin.;unmarried;high.school;no;yes;no;cellular;may;fri;217;no
35;admin.;married;university.degree;no;yes;no;telephone;may;mon;60;no
54;management;married;university.degree;no;yes;no;cellular;apr;tue;211;yes
33;services;unmarried;high.school;no;no;no;telephone;jun;wed;375;no
32;admin.;married;university.degree;no;no;no;telephone;nov;wed;651;yes
76;retired;married;basic.4y;no;no;no;cellular;aug;fri;61;no
44;technician;married;professional.course;no;no;no;cellular;aug;wed;39;no
64;admin.;married;high.school;no;no;no;cellular;jul;thu;368;yes
53;blue-collar;married;basic.4y;no;yes;no;telephone;jun;wed;453;no
21;student;unmarried;basic.9y;no;yes;no;cellular;mar;wed;136;yes
29;admin.;unmarried;university.degree;no;yes;yes;telephone;jun;wed;124;no
36;admin.;married;professional.course;no;no;no;cellular;jul;fri;262;no
41;blue-collar;married;basic.6y;no;no;no;cellular;may;tue;897;yes
36;admin.;unmarried;university.degree;no;no;no;cellular;aug;tue;288;no
30;technician;unmarried;professional.course;no;no;no;cellular;aug;wed;387;no
30;technician;married;university.degree;no;no;no;cellular;nov;thu;1031;no
34;blue-collar;unmarried;high.school;no;yes;no;cellular;nov;tue;257;no
24;services;unmarried;high.school;no;yes;no;cellular;jul;thu;355;yes
33;technician;unmarried;university.degree;no;no;no;cellular;aug;mon;198;no
32;technician;unmarried;professional.course;no;no;no;cellular;aug;fri;87;yes
32;services;married;high.school;no;no;no;telephone;may;tue;181;no
26;admin.;married;high.school;no;no;no;telephone;jun;fri;120;no
35;blue-collar;married;basic.4y;no;yes;no;telephone;may;tue;125;no
31;services;unmarried;high.school;no;yes;no;cellular;jul;thu;34;no
31;admin.;married;university.degree;no;yes;no;cellular;aug;fri;353;yes
58;retired;married;basic.4y;no;yes;no;cellular;jul;wed;134;no
19;student;unmarried;basic.6y;no;yes;no;cellular;sep;thu;161;yes
36;admin.;married;high.school;no;yes;no;cellular;nov;tue;136;no
32;admin.;unmarried;university.degree;no;no;no;cellular;aug;wed;823;yes
38;unemployed;unmarried;university.degree;no;yes;yes;cellular;aug;tue;153;no
57;retired;unmarried;professional.course;no;no;no;telephone;jun;thu;647;no
45;blue-collar;unmarried;basic.9y;no;yes;no;cellular;apr;mon;173;no
32;technician;married;university.degree;no;yes;no;telephone;jul;thu;443;no
34;management;married;high.school;no;no;no;cellular;jul;tue;419;no
23;student;unmarried;high.school;no;no;no;cellular;jun;wed;200;yes
30;technician;unmarried;professional.course;no;yes;no;cellular;may;fri;26;no
38;admin.;married;high.school;no;no;no;cellular;may;wed;275;no
80;retired;married;basic.4y;no;yes;no;cellular;aug;wed;323;yes
30;admin.;married;university.degree;no;no;no;cellular;aug;thu;194;no
37;technician;unmarried;professional.course;no;no;no;telephone;jun;thu;635;no
52;admin.;married;basic.9y;no;yes;no;cellular;aug;thu;82;no
32;unemployed;unmarried;university.degree;no;no;no;cellular;may;thu;213;no
36;blue-collar;married;high.school;no;yes;no;cellular;jul;wed;295;no
31;admin.;unmarried;high.school;no;yes;no;cellular;nov;wed;286;no
32;services;unmarried;high.school;no;no;no;telephone;may;wed;380;no
51;technician;married;professional.course;no;yes;yes;cellular;apr;thu;297;yes
28;admin.;married;high.school;no;yes;no;telephone;may;wed;238;no
40;blue-collar;unmarried;basic.9y;no;no;no;cellular;may;wed;21;no
56;retired;married;professional.course;no;yes;no;cellular;jul;wed;1066;no
34;management;married;basic.4y;no;no;no;cellular;may;thu;175;no
39;management;married;university.degree;no;no;no;telephone;jun;mon;721;yes
32;services;unmarried;high.school;no;yes;no;telephone;jul;wed;272;no
46;entrepreneur;married;university.degree;no;yes;no;cellular;nov;tue;148;no
40;management;married;high.school;no;no;no;cellular;aug;wed;838;yes
48;housemaid;married;basic.6y;no;no;no;cellular;nov;wed;167;no
37;admin.;married;university.degree;no;yes;no;cellular;jul;fri;1005;yes
45;admin.;married;high.school;no;no;no;telephone;may;wed;215;no
51;blue-collar;married;basic.9y;no;yes;no;cellular;oct;thu;746;yes
86;retired;married;professional.course;no;no;no;telephone;dec;wed;343;yes
21;services;unmarried;high.school;no;yes;no;telephone;jul;wed;198;no
40;technician;married;professional.course;no;yes;no;cellular;aug;wed;609;yes
34;admin.;married;high.school;no;yes;yes;cellular;nov;mon;56;no
37;services;married;high.school;no;no;no;telephone;may;wed;74;no
26;student;unmarried;basic.9y;no;yes;yes;cellular;mar;mon;78;no
36;management;married;university.degree;no;no;no;cellular;jun;tue;867;yes
34;technician;unmarried;professional.course;no;yes;no;telephone;may;tue;119;no
30;blue-collar;married;high.school;no;yes;no;telephone;jun;mon;32;no
34;management;married;basic.4y;no;yes;no;cellular;may;thu;124;no
31;technician;unmarried;university.degree;no;no;no;cellular;nov;wed;372;yes
49;admin.;married;university.degree;no;yes;yes;cellular;apr;tue;218;yes
39;management;married;university.degree;no;no;no;cellular;nov;mon;71;no
34;technician;unmarried;professional.course;no;no;no;telephone;jun;fri;392;no
31;admin.;unmarried;university.degree;no;yes;no;cellular;nov;thu;353;yes
33;admin.;married;university.degree;no;yes;no;cellular;nov;tue;344;yes
43;admin.;married;university.degree;no;yes;no;telephone;nov;tue;135;yes
37;admin.;unmarried;high.school;no;yes;no;telephone;jul;tue;77;no
31;admin.;unmarried;university.degree;no;yes;no;cellular;may;fri;33;no
53;technician;married;professional.course;no;yes;yes;cellular;sep;fri;730;yes
41;admin.;unmarried;university.degree;no;no;no;telephone;may;wed;265;no
35;entrepreneur;married;university.degree;no;no;no;telephone;jun;mon;513;yes
80;retired;married;basic.4y;no;no;no;cellular;may;mon;382;yes
35;technician;unmarried;university.degree;no;yes;yes;cellular;aug;mon;176;no
39;blue-collar;married;basic.9y;no;yes;yes;cellular;may;tue;494;yes
35;technician;unmarried;university.degree;no;no;no;telephone;jun;tue;48;no
29;admin.;unmarried;university.degree;no;yes;yes;cellular;aug;mon;121;no
25;admin.;unmarried;university.degree;no;no;no;telephone;may;tue;59;no
30;entrepreneur;married;high.school;no;yes;yes;cellular;may;fri;485;yes
33;admin.;married;university.degree;no;yes;no;cellular;aug;tue;118;no
27;technician;unmarried;high.school;no;no;no;cellular;may;thu;64;no
54;admin.;married;university.degree;no;yes;yes;cellular;apr;tue;235;yes
51;unemployed;married;high.school;no;no;no;telephone;jun;thu;93;no
40;student;unmarried;high.school;no;no;no;cellular;nov;fri;328;no
30;self-employed;unmarried;university.degree;no;yes;no;cellular;nov;thu;88;no
50;blue-collar;married;basic.4y;no;no;no;cellular;may;fri;67;no
30;admin.;unmarried;high.school;no;yes;no;cellular;may;thu;284;no
35;admin.;married;high.school;no;yes;no;telephone;may;fri;259;no
41;technician;married;professional.course;no;no;no;cellular;aug;tue;131;no
27;technician;unmarried;professional.course;no;no;no;cellular;jun;tue;136;no
38;admin.;married;university.degree;no;no;no;telephone;nov;thu;71;yes
31;admin.;unmarried;university.degree;no;no;no;cellular;may;fri;56;no
37;blue-collar;married;basic.6y;no;yes;no;cellular;may;mon;102;no
49;unemployed;married;professional.course;no;yes;no;cellular;jun;tue;298;no
30;student;unmarried;high.school;no;no;no;cellular;may;fri;226;yes
35;admin.;unmarried;university.degree;no;yes;yes;telephone;may;tue;195;no
30;blue-collar;unmarried;basic.9y;no;yes;no;telephone;may;tue;428;no
77;retired;married;basic.4y;no;no;no;cellular;aug;thu;318;yes
31;student;unmarried;university.degree;no;yes;yes;cellular;jul;fri;350;yes
32;technician;unmarried;professional.course;no;yes;no;cellular;aug;mon;87;no
32;self-employed;unmarried;university.degree;no;yes;no;cellular;aug;fri;118;no
33;blue-collar;married;basic.4y;no;yes;no;cellular;jul;wed;273;no
73;retired;married;basic.4y;no;no;no;cellular;aug;mon;348;yes
50;blue-collar;married;professional.course;no;yes;no;cellular;may;thu;247;no
35;technician;married;professional.course;no;yes;no;cellular;aug;fri;225;yes
63;retired;married;professional.course;no;no;no;cellular;dec;mon;83;no
33;technician;married;professional.course;no;no;no;cellular;sep;wed;569;yes
22;blue-collar;unmarried;basic.4y;no;yes;no;telephone;nov;thu;16;no
36;management;married;university.degree;no;yes;no;telephone;may;mon;165;no
62;technician;married;professional.course;no;yes;no;cellular;may;fri;181;no
76;retired;married;university.degree;no;no;yes;cellular;dec;thu;324;yes
56;unemployed;married;basic.9y;no;no;no;cellular;may;mon;540;yes
38;technician;unmarried;professional.course;no;no;no;cellular;jul;tue;815;yes
