age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;y
40;management;married;basic.6y;no;no;no;cellular;nov;mon;56;no
35;technician;married;basic.6y;no;no;no;telephone;may;wed;104;no
34;blue-collar;married;high.school;no;no;no;cellular;may;wed;590;yes
23;blue-collar;unmarried;basic.9y;no;no;no;cellular;jul;tue;126;no
35;technician;unmarried;university.degree;no;no;no;cellular;aug;thu;26;no
37;self-employed;married;university.degree;no;no;no;telephone;jun;mon;363;yes
55;management;married;basic.9y;no;yes;no;telephone;jul;fri;106;no
46;management;married;basic.9y;no;no;no;telephone;may;fri;134;no
35;unemployed;married;university.degree;no;yes;no;telephone;jun;mon;82;no
52;technician;married;high.school;no;yes;no;telephone;may;thu;355;no
41;self-employed;married;professional.course;no;yes;no;cellular;aug;fri;326;no
58;blue-collar;married;basic.9y;no;yes;no;cellular;oct;tue;92;no
62;entrepreneur;married;university.degree;no;yes;no;telephone;sep;tue;722;yes
47;blue-collar;married;professional.course;no;yes;yes;cellular;jul;mon;330;no
38;admin.;married;university.degree;no;no;no;cellular;aug;mon;65;no
68;retired;married;university.degree;no;no;no;cellular;jul;mon;414;yes
27;services;married;university.degree;no;yes;no;cellular;may;tue;445;yes
22;student;unmarried;professional.course;no;yes;no;cellular;aug;mon;162;yes
36;blue-collar;unmarried;high.school;no;no;no;cellular;jul;thu;288;no
29;entrepreneur;unmarried;university.degree;no;no;no;cellular;apr;fri;758;no
27;technician;unmarried;professional.course;no;yes;yes;telephone;jun;mon;522;no
28;admin.;unmarried;high.school;no;yes;no;cellular;jun;tue;359;yes
41;technician;married;professional.course;no;no;yes;cellular;aug;wed;81;no
63;retired;married;basic.4y;no;yes;no;cellular;jul;thu;261;no
52;admin.;unmarried;university.degree;no;no;no;cellular;nov;tue;213;yes
37;technician;unmarried;high.school;no;yes;yes;cellular;aug;wed;763;yes
30;self-employed;unmarried;university.degree;no;yes;no;cellular;apr;thu;331;yes
31;blue-collar;married;basic.9y;no;no;no;telephone;may;tue;203;no
27;admin.;unmarried;professional.course;no;yes;yes;cellular;jul;tue;520;no
65;retired;married;basic.6y;no;no;no;cellular;aug;mon;161;yes
27;admin.;unmarried;university.degree;no;yes;no;cellular;aug;wed;398;yes
26;services;unmarried;high.school;no;yes;no;cellular;may;mon;244;yes
38;blue-collar;married;basic.9y;no;no;no;cellular;nov;thu;89;no
32;admin.;married;university.degree;no;yes;no;cellular;may;mon;232;no
36;admin.;married;university.degree;no;no;no;telephone;jun;mon;199;no
36;admin.;unmarried;university.degree;no;yes;no;cellular;nov;wed;565;no
22;services;unmarried;professional.course;no;yes;yes;cellular;sep;tue;369;yes
81;retired;unmarried;basic.4y;no;no;no;cellular;sep;wed;532;yes
36;admin.;unmarried;university.degree;no;yes;no;cellular;apr;thu;592;yes
78;retired;married;basic.4y;no;yes;no;telephone;mar;fri;139;no
32;technician;married;university.degree;no;yes;no;cellular;aug;thu;402;no
35;blue-collar;unmarried;high.school;no;yes;no;cellular;may;tue;187;no
36;admin.;unmarried;high.school;no;yes;no;cellular;aug;fri;159;yes
35;admin.;married;university.degree;no;no;yes;cellular;aug;thu;96;no
34;technician;unmarried;university.degree;no;no;yes;telephone;sep;fri;231;yes
35;services;unmarried;basic.9y;no;no;no;cellular;apr;wed;188;no
31;housemaid;married;high.school;no;yes;no;cellular;jul;mon;64;no
39;blue-collar;unmarried;basic.9y;no;yes;no;cellular;may;fri;191;no
27;admin.;unmarried;university.degree;no;no;no;cellular;mar;tue;191;yes
35;technician;married;professional.course;no;yes;no;cellular;may;wed;156;no
45;technician;unmarried;basic.9y;no;no;no;cellular;nov;fri;179;no
43;unemployed;unmarried;basic.9y;no;no;no;cellular;jul;mon;117;no
34;blue-collar;married;basic.4y;no;yes;no;cellular;nov;mon;54;no
34;admin.;unmarried;high.school;no;no;no;cellular;sep;thu;204;yes
28;technician;unmarried;professional.course;no;no;yes;telephone;jul;tue;5;no
36;technician;married;high.school;no;yes;no;cellular;aug;mon;630;yes
34;technician;married;professional.course;no;yes;yes;telephone;sep;tue;376;yes
36;admin.;married;university.degree;no;yes;no;telephone;may;tue;166;no
38;services;married;high.school;no;yes;no;telephone;may;tue;106;no
48;admin.;married;high.school;no;no;yes;telephone;jun;tue;183;no
37;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;thu;1150;yes
36;services;unmarried;high.school;no;yes;no;cellular;apr;mon;142;no
53;technician;unmarried;high.school;no;no;no;cellular;nov;thu;290;no
35;self-employed;married;basic.9y;no;yes;no;cellular;aug;fri;57;no
40;management;married;high.school;no;no;no;cellular;aug;wed;838;yes
59;retired;married;basic.6y;no;yes;no;cellular;may;mon;228;yes
47;admin.;unmarried;high.school;no;no;no;cellular;may;mon;219;no
36;management;married;university.degree;no;no;no;telephone;may;tue;93;no
32;technician;married;high.school;no;yes;no;telephone;jun;fri;293;yes
42;admin.;unmarried;university.degree;no;yes;yes;cellular;jul;wed;122;no
29;admin.;unmarried;university.degree;no;no;no;cellular;apr;fri;678;yes
53;services;unmarried;university.degree;no;yes;yes;cellular;nov;tue;105;no
36;services;married;high.school;no;no;no;telephone;jun;thu;316;no
35;entrepreneur;unmarried;university.degree;no;no;no;cellular;apr;mon;76;yes
34;housemaid;married;university.degree;no;no;no;cellular;aug;thu;181;no
39;technician;married;professional.course;no;yes;no;cellular;apr;thu;423;yes
35;technician;married;university.degree;no;yes;no;cellular;may;mon;42;no
32;admin.;unmarried;university.degree;no;yes;no;cellular;sep;thu;150;yes
34;admin.;unmarried;university.degree;no;no;no;cellular;may;fri;134;no
31;admin.;unmarried;university.degree;no;no;no;cellular;aug;tue;265;yes
35;admin.;unmarried;university.degree;no;yes;yes;cellular;aug;thu;471;no
18;student;unmarried;high.school;no;no;no;cellular;may;fri;271;yes
45;self-employed;unmarried;high.school;no;no;no;telephone;jun;wed;165;no
36;services;married;high.school;no;no;no;cellular;apr;fri;291;no
30;admin.;unmarried;university.degree;no;no;no;telephone;may;wed;819;yes
42;technician;married;university.degree;no;yes;no;cellular;aug;fri;103;no
33;admin.;married;high.school;no;yes;no;cellular;jul;fri;90;no
27;admin.;married;university.degree;no;no;no;cellular;aug;tue;97;no
31;blue-collar;unmarried;high.school;no;yes;no;cellular;may;wed;829;yes
44;self-employed;unmarried;professional.course;no;no;no;cellular;may;mon;230;no
30;management;unmarried;university.degree;no;yes;yes;cellular;may;mon;447;yes
46;admin.;married;university.degree;no;yes;no;cellular;apr;wed;164;no
33;admin.;married;high.school;no;no;yes;telephone;may;wed;357;no
31;technician;married;high.school;no;yes;no;cellular;jul;fri;110;no
26;admin.;unmarried;high.school;no;no;no;telephone;may;fri;619;yes
51;admin.;married;university.degree;no;yes;no;cellular;jul;wed;426;yes
37;technician;married;professional.course;no;yes;no;telephone;may;thu;175;no
30;admin.;unmarried;university.degree;no;yes;no;cellular;nov;fri;222;no
49;services;unmarried;professional.course;no;yes;no;cellular;aug;tue;161;no
37;blue-collar;married;basic.9y;no;yes;no;telephone;jun;fri;172;no
33;admin.;married;university.degree;no;no;no;telephone;oct;wed;167;no
32;admin.;unmarried;high.school;no;no;no;cellular;nov;tue;1233;yes
23;student;unmarried;professional.course;no;no;no;cellular;sep;wed;213;yes
70;retired;unmarried;high.school;no;yes;no;telephone;may;wed;283;yes
54;admin.;married;basic.9y;no;no;no;cellular;nov;mon;238;no
45;technician;unmarried;professional.course;no;no;no;cellular;aug;tue;94;no
35;entrepreneur;unmarried;university.degree;no;no;no;telephone;may;tue;124;no
45;housemaid;unmarried;basic.4y;no;no;no;telephone;sep;mon;569;yes
33;admin.;unmarried;high.school;no;no;no;cellular;jun;tue;53;no
54;admin.;unmarried;university.degree;no;no;no;cellular;dec;wed;288;yes
68;retired;unmarried;basic.4y;no;yes;no;cellular;mar;tue;277;yes
26;blue-collar;unmarried;basic.9y;no;no;no;cellular;may;thu;294;no
33;technician;married;professional.course;no;no;no;cellular;aug;thu;155;no
31;admin.;unmarried;university.degree;no;yes;no;cellular;aug;wed;77;no
43;admin.;unmarried;high.school;no;no;no;cellular;apr;tue;487;no
23;admin.;unmarried;high.school;no;yes;no;cellular;may;thu;337;no
22;student;unmarried;high.school;no;yes;yes;telephone;may;thu;382;no
30;self-employed;married;university.degree;no;yes;yes;telephone;jul;wed;957;no
61;blue-collar;married;professional.course;no;yes;no;cellular;oct;thu;246;yes
54;blue-collar;married;high.school;no;no;no;cellular;jul;thu;771;yes
49;technician;married;basic.4y;no;no;no;cellular;nov;fri;378;no
32;blue-collar;married;basic.4y;no;no;no;cellular;sep;wed;830;yes
25;student;unmarried;high.school;no;no;no;cellular;nov;thu;244;yes
38;admin.;unmarried;university.degree;no;no;no;cellular;may;mon;190;no
32;technician;married;professional.course;no;no;no;telephone;jun;wed;117;no
32;services;married;high.school;no;no;no;cellular;apr;fri;65;no
46;self-employed;married;basic.4y;no;no;no;cellular;nov;tue;354;no
32;services;married;high.school;no;no;no;telephone;nov;thu;35;no
48;blue-collar;married;basic.6y;no;no;no;cellular;aug;thu;362;no
51;admin.;married;high.school;no;yes;no;cellular;nov;tue;280;no
56;management;unmarried;university.degree;no;no;no;cellular;sep;tue;277;yes
36;blue-collar;married;basic.9y;no;yes;no;telephone;may;tue;285;no
55;housemaid;married;professional.course;no;no;no;telephone;jun;mon;394;no
28;services;married;high.school;no;yes;no;cellular;jul;tue;376;no
34;self-employed;unmarried;university.degree;no;no;no;cellular;jul;wed;1211;yes
41;technician;unmarried;university.degree;no;no;no;telephone;jun;tue;270;yes
40;services;married;basic.6y;no;no;no;cellular;jul;mon;247;no
70;retired;married;basic.4y;no;yes;no;cellular;aug;fri;530;yes
40;technician;married;professional.course;no;yes;no;cellular;nov;wed;1283;no
36;admin.;married;high.school;no;yes;no;cellular;jul;wed;93;no
29;admin.;married;university.degree;no;yes;yes;cellular;may;fri;567;yes
53;management;married;basic.4y;no;yes;no;telephone;may;fri;241;no
55;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;203;no
36;services;unmarried;high.school;no;yes;no;cellular;may;mon;566;no
58;retired;married;high.school;no;no;no;cellular;jul;thu;119;no
56;admin.;unmarried;university.degree;no;no;no;cellular;nov;fri;149;no
45;technician;married;professional.course;no;yes;no;cellular;jul;tue;83;no
33;technician;married;professional.course;no;no;no;cellular;may;mon;453;no
42;blue-collar;married;basic.4y;no;yes;no;cellular;may;tue;442;no
31;entrepreneur;married;university.degree;no;yes;no;cellular;may;thu;113;no
33;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;wed;729;yes
58;retired;unmarried;professional.course;no;yes;no;cellular;nov;fri;321;no
55;blue-collar;married;basic.4y;no;yes;yes;cellular;aug;mon;588;no
32;admin.;married;university.degree;no;yes;yes;cellular;mar;mon;78;no
72;retired;married;basic.4y;no;yes;no;cellular;nov;wed;406;yes
26;admin.;married;high.school;no;no;no;cellular;jul;mon;455;no
37;technician;married;professional.course;no;yes;no;telephone;may;tue;304;no
28;services;unmarried;high.school;no;yes;no;cellular;may;tue;178;no
22;student;unmarried;high.school;no;yes;no;telephone;jun;wed;355;no
37;management;unmarried;university.degree;no;no;no;cellular;may;mon;493;yes
36;blue-collar;married;basic.9y;no;no;no;cellular;nov;thu;768;yes
36;housemaid;married;basic.4y;no;no;no;telephone;jun;mon;152;no
74;retired;unmarried;basic.4y;no;yes;no;cellular;apr;mon;142;yes
49;self-employed;married;professional.course;no;yes;no;telephone;may;tue;214;no
40;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;thu;217;no
27;services;unmarried;high.school;no;no;yes;cellular;jul;fri;616;yes
36;blue-collar;unmarried;basic.6y;no;yes;no;cellular;nov;tue;330;yes
38;technician;unmarried;university.degree;no;yes;no;cellular;dec;mon;329;yes
50;entrepreneur;married;basic.9y;no;yes;no;telephone;may;mon;331;yes
29;admin.;unmarried;university.degree;no;yes;yes;cellular;nov;fri;1222;yes
39;admin.;married;university.degree;no;no;no;cellular;may;tue;614;yes
45;entrepreneur;married;university.degree;no;yes;no;cellular;may;wed;1074;yes
31;admin.;unmarried;university.degree;no;yes;yes;cellular;aug;tue;134;no
48;blue-collar;married;basic.9y;no;yes;no;cellular;jul;tue;97;no
28;admin.;unmarried;high.school;no;yes;no;cellular;mar;fri;342;yes
48;blue-collar;married;high.school;no;yes;no;telephone;jun;thu;700;no
52;housemaid;married;university.degree;no;yes;no;cellular;aug;thu;91;no
53;admin.;married;university.degree;no;yes;yes;telephone;dec;mon;824;yes
21;student;unmarried;high.school;no;no;no;cellular;may;wed;513;no
39;technician;married;professional.course;no;yes;yes;cellular;may;thu;113;no
30;technician;unmarried;university.degree;no;no;no;cellular;aug;wed;157;no
27;self-employed;unmarried;professional.course;no;yes;no;cellular;jul;tue;279;no
58;management;married;university.degree;no;no;no;cellular;aug;mon;164;no
31;entrepreneur;unmarried;university.degree;no;no;no;cellular;may;thu;50;no
37;technician;married;professional.course;no;yes;no;telephone;jul;tue;242;no
35;services;married;high.school;no;yes;no;telephone;may;tue;87;no
30;admin.;unmarried;university.degree;no;yes;no;telephone;may;mon;140;no
29;blue-collar;unmarried;professional.course;no;yes;no;telephone;may;mon;57;no
36;blue-collar;unmarried;high.school;no;yes;no;telephone;jun;wed;835;yes
37;management;unmarried;university.degree;no;yes;no;cellular;may;mon;1173;yes
31;technician;unmarried;university.degree;no;no;yes;cellular;apr;tue;333;yes
28;blue-collar;unmarried;high.school;no;yes;no;telephone;jun;mon;102;no
42;technician;married;university.degree;no;no;yes;cellular;aug;thu;168;no
32;management;unmarried;university.degree;no;yes;yes;cellular;may;tue;160;no
31;technician;married;professional.course;no;no;no;telephone;may;thu;528;no
26;entrepreneur;married;university.degree;no;no;no;telephone;may;thu;73;no
38;admin.;unmarried;university.degree;no;yes;no;cellular;mar;mon;111;yes
39;blue-collar;married;basic.6y;no;yes;no;telephone;jun;tue;108;no
41;admin.;unmarried;university.degree;no;yes;no;cellular;aug;wed;536;yes
32;services;unmarried;professional.course;no;yes;no;cellular;jul;fri;671;yes
29;services;unmarried;high.school;no;no;no;telephone;may;wed;869;no
45;admin.;unmarried;university.degree;no;yes;no;cellular;aug;wed;99;no
26;blue-collar;unmarried;basic.6y;no;no;no;cellular;oct;wed;808;yes
39;admin.;unmarried;high.school;no;yes;no;cellular;oct;tue;386;yes
44;blue-collar;married;basic.6y;no;no;no;cellular;aug;mon;67;no
42;blue-collar;married;basic.4y;no;yes;no;cellular;apr;mon;257;no
31;blue-collar;unmarried;basic.9y;no;no;yes;telephone;may;wed;53;no
21;student;unmarried;high.school;no;no;no;cellular;oct;tue;113;yes
36;admin.;married;high.school;no;yes;no;telephone;may;thu;389;no
32;entrepreneur;unmarried;professional.course;no;no;no;telephone;jun;mon;20;no
29;admin.;unmarried;university.degree;no;no;no;cellular;nov;fri;122;yes
31;admin.;unmarried;university.degree;no;yes;no;cellular;aug;wed;432;no
41;management;married;university.degree;no;yes;no;cellular;nov;tue;176;no
25;admin.;unmarried;high.school;no;yes;no;cellular;may;thu;888;yes
44;technician;unmarried;professional.course;no;yes;no;cellular;apr;wed;75;no
29;student;unmarried;professional.course;no;yes;no;telephone;nov;thu;124;no
34;admin.;unmarried;university.degree;no;yes;no;cellular;may;wed;265;no
47;management;married;university.degree;no;yes;no;cellular;sep;mon;323;yes
23;student;unmarried;basic.9y;no;yes;no;cellular;sep;thu;954;yes
37;blue-collar;married;basic.6y;no;no;no;telephone;may;wed;221;no
39;services;married;high.school;no;yes;no;cellular;may;thu;328;yes
32;admin.;unmarried;university.degree;no;yes;no;telephone;nov;fri;135;yes
52;services;unmarried;high.school;no;yes;no;telephone;may;thu;201;no
28;admin.;unmarried;high.school;no;no;no;telephone;may;tue;110;no
60;retired;married;university.degree;no;yes;no;cellular;may;tue;133;yes
24;student;unmarried;high.school;no;no;no;cellular;jun;wed;288;yes
45;blue-collar;unmarried;basic.9y;no;no;no;cellular;jul;mon;399;no
33;technician;unmarried;high.school;no;no;no;cellular;apr;fri;124;no
33;management;married;university.degree;no;yes;yes;cellular;nov;wed;138;no
32;blue-collar;unmarried;high.school;no;yes;yes;cellular;may;tue;202;no
26;admin.;unmarried;university.degree;no;yes;no;telephone;sep;thu;471;yes
58;entrepreneur;married;university.degree;no;no;no;telephone;jul;wed;175;no
41;admin.;unmarried;university.degree;no;yes;no;cellular;mar;fri;498;yes
56;housemaid;unmarried;basic.4y;no;yes;no;cellular;nov;wed;414;yes
29;admin.;married;university.degree;no;no;no;telephone;may;fri;165;no
33;technician;married;university.degree;no;yes;no;cellular;jul;thu;52;no
33;admin.;married;university.degree;no;no;no;cellular;oct;fri;130;yes
43;technician;unmarried;professional.course;no;no;no;telephone;jun;tue;315;no
33;admin.;married;university.degree;no;no;no;telephone;may;fri;243;no
38;technician;married;professional.course;no;yes;no;telephone;jun;mon;952;yes
27;admin.;unmarried;high.school;no;no;no;cellular;apr;thu;229;no
